keyword	url
Law of Universal Attraction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lawrencium	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LBG	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Leap Second	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Least Action	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Least Squares, Principle of	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LED	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LEDA	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lemaître Universe	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lennard-Jones Potential	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lense-Thirring Effect	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lensing	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lenz's Law	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Leo I	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Leo II	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Leo Systems	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Leonid Meteor Shower	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
17 Leporis	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lepton	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lepton Era	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Leptonic Era	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LERG	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LHe	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LHEA	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Li-rich stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Libration	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Libration Orbits	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Librations	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LIDAR	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Life Zone	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light Clock	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light Cone	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light-Emitting Diode	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lightest Superpartner	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lifetime	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light Curve	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light Cylinder	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light, Deflection of	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light Pressure	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light-Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Light-Year	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LIGO	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Limb	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Limb Brightening	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Limb Correction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Limb Darkening	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Limit Cycle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lindblad Resonance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Linear Electron Collider	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Line Blanketing	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Line Broadening	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Line Profile	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Line Spectrum	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Line Width	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Line Wings	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Liouville's Theorem	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Liquid Crystal	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LISA	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lithium Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Little Bangs	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Littrow	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LN2	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lobes	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Local Arm	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Local Bubble	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Local Hypothesis (of quasars)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Local Inertial Frame	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Local Sidereal Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Local Standard of Rest	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Local Supercluster	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Local Thermodynamic Equilibrium	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Localisation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Logistic Equation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lommel-Seeliger Surface	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Long Distance Scale	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Longitude, Celestial	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Longitude, Terrestrial	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Longitude of the Perihelion	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Longitudinal Wave	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Long-Period Variables	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Look-Back Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Loop Nebula	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lorentz Contraction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lorentz Force Equation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lorentz Invariance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lorentz Invariant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lorentz Transformation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Loschmidt Number (constant)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lossy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Love Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Low Surface Brightness Galaxy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Low-Temperature Physics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Low-Velocity Star	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lowell's Band	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LPV	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LS Coupling	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LSB	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LSBG	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LSR	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LTE	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lumen	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminescence	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminiferous Ether	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminosity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminosity Class	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminosity Distance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminosity Function	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminous	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminous Blue Variables	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminous Flux	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminous Intensity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luminous Mass	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lumogen	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lunar	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lunar Phases	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lunation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lunisolar Precession	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lupus Loop	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
LUT	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Luyten 726-8	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lyapounov Exponent	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lyman Alpha	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lyman Alpha Clouds	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lyman Alpha Line	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lyman 
 Forest	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lyman Series	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lyot Division	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lyrae	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
Lyrae Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
RR Lyrae Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_L.html
M	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M13	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M31	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M32	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M33	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M42	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M45	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M51	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M81	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M87	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M104	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M magnitude	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M Star	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MS Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mach Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mach's Principle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MACHO	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maclaurin Series	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maclaurin Spheroid	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Macroscopic	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maffei 1 and 2	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magellanic Stream	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magic Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetic Bremsstrahlung	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetic-Dipole Radiation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetic Moment	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetic Monopole	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetic Monopole Problem	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetic Pressure	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetic Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetic Susceptibility	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetohydrodynamics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass Defect	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magneton	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetopause	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnetosphere	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnification	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnitude	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnitude of a Lunar Eclipse	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Magnitude of a Solar Eclipse	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maia Sequence	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Main Beam	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Main Lines (of an OH source)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Main Sequence	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Main-Sequence Turn-Off	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maksutov Telescope	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Malmquist Bias	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Malmquist Correction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MAMA	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Manganese Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Manifold	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mantissa	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Many-Body Problem	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Many-Worlds	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Marching Subpulse	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mare	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mariner Spaceprobes	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Markovian process	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mascons	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass Absorption Coefficient	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass Discrepancy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass Fraction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass Function	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass-Luminosity-Radius Relation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass-Luminosity Ratio	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass Models	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass of the Galaxy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass-Radius Relation (Chandrasekhar)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass-Shell	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mass-to-Light Ratio	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Massive Black Hole	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Massive Halos	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Massless Black Hole	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Master Equation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Materialism	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Matrix	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Matter Era	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Matter Fields	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Matter-to-Antimatter Ratio	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Matter Waves	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maximum Entropy Method	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maxwell	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maxwell-Boltzmann Distribution	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maxwell-Boltzmann Statistics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maxwell Distribution	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maxwell's Equations	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Maxwell's Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MCAO	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MCMC	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Me Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Anomaly	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Distance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Elements	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Equator and Mean Equinox	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Free Path	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Free Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Life	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Molecular Weight	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Motion	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Place	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Profile	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Solar Day	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Solar Second	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Solar Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mean Sun	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mechanics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Median	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
mega-	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Megaflops	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Megaparsec	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meinel Bands	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meissner Effect	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meitnerium	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MEM	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mendelevium	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meniscus Mirror	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mer-Cad-Tel	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Merger	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meridian	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meridional Flow	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meson	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mesosphere	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Messenger Particle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Messier Catalogue	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metagalaxy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metal	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metal-Enhanced Star Formation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metal-Rich Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metal-Weak Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metallic Hydrogen	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metallicity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metallicity Gradient	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metal-Poor	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metal-Rich	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metastable	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metastable State	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meteor	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meteor Shower	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meteorite	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meteoroid	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Meter	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Methane	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Methanol	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Methylamine	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metric	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Metric Tensor	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MeV	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MHD	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
micro-	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Microchannel Plate	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Micrometer	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Micrometry	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Micron	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Microphotometer	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Microprocessor	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Microwave	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Microwave Background	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Microwave Background Anisotropy Experiment	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Microwave Background Radiation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Microwave Radiation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MIDAS	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mie Scattering	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mie Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mile	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Milky Way	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
milli-	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Million	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mills Cross	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Milne Cosmological Model	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Milne-Eddington Approximation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mimas	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Minimal Surface	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Minimum Resolvable Angle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mini Black Holes	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mini-Quasar	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Minkowski Metric	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Minkowski Space	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Minkowski Space-Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Minor Planet	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mintaka	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Minute of Arc	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MIPS	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MIR	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mira	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mira Variables	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Miranda	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mirror Symmetry	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MIS	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Missing Matter	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Missing Mass	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Missing Mass Problem	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mixer	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mixing-Length Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mixmaster Model	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mizar	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MKK System	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
M Numbers	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
MMT	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Moiré Fringes	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Mole	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Molecular Cloud Complex	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Molecular Clouds	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Molecular Hydrogen	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Molecules	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Moment of Inertia	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Monoceros Loop	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
R Monocerotis	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
Monochromatic Radiation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_M.html
